Jornada,Partido,Nombre,Dorsal,Nacionalidad,Posicion,Edad,Min,Gls,Asist,Penaltis,Penaltis_int,Disp.,Disp_a_puerta,Tarj_am,Tarj_rj,Num_toques,Entradas,Intercep.,Bloqueos,xG,xG_sin_penal,xAG,Acc_creacion_tiro,Acc_creacion_gol,Pases_compl,Pases_int,%_pases,Pases_progr,Veces_control,Conducc_progr,Acosos_int,Exito_acosos,Dist_tt_pases,Dist_progr_pases,Pases_cort_cmp,Pases_cort_int,%_cortos,Pases_med_cmp,Pases_med_int,%_medios,Pases_lrg_cmp,Pases_lrg_int,%_largos,xA,Pases_clave,Pases_ult_tercio,Pases_area,Centros,Pases_prof,Pases_en_vivo,Pases_balon_parado,Saques_falta,Pases_lrg,Cambio_orient,Pases_cruzad,Pases_lanz.,Saques_córner,Entradas_gan,Ent_prim_terc,Ent_seg_terc,Ent_ult_terc,DF_acosos,Exit_acosos,%_acosos,Acosos_perd,Bloq_tiro,Bloq_pase,Tkls+intercp,Despejes,Error_+_tiro,Toq_prop_area,Toq_prim_terc,Toq_seg_terc,Toq_ult_terc,Toq_area_riv,Dist_tt_traslado,Dist_tt_prog,Conducc_ult_terc,Conducc_area_riv,Perd_control,Perdida,Pases_recib,Pases_recib_prof,Faltas_com,Faltas_recib,Fueras_de_juego,Penal_recib,Penal_comet,Gol_recib,Recuperac,Duelos_aereos_gan,Duelos_aereos_perd,%_duelos_aereos
1,VIL-ATM,Alexander Sørloth,9,NOR,FW,28,45,1,0,0,0,1,1,0,0,14,1,0,0,0.1,0.1,0.0,0,0,7,11,63.6,0,3,0,0,0,69,16,3,4,75.0,2,2,100.0,0,0,0.0,0.0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,3,5,6,3,7,4,0,0,0,1,9,1,0,0,0,0,0,0,1,2,0,100.0
1,VIL-ATM,Ángel Correa,10,ARG,FW,29,45,0,0,0,0,1,0,0,0,18,1,0,0,0.1,0.1,0.1,2,0,9,11,81.8,1,10,1,3,3,113,11,4,5,80.0,4,5,80.0,0,0,0.0,0.1,1,0,1,0,1,10,1,0,0,0,0,0,0,0,1,0,0,1,3,33.3,2,0,0,1,0,0,0,6,5,7,2,54,25,1,1,3,0,11,3,0,0,0,0,0,0,3,0,0,0.0
1,VIL-ATM,Samuel Lino,12,BRA,AM,24,90,0,0,0,0,3,1,1,0,52,1,0,1,0.7,0.7,0.0,2,0,33,41,80.5,2,32,2,4,2,478,79,19,21,90.5,14,16,87.5,0,1,0.0,0.0,0,0,1,0,2,40,1,0,0,0,0,0,1,0,1,0,0,1,4,25.0,3,0,1,1,0,0,1,15,15,23,6,215,76,4,2,1,3,36,8,3,2,1,0,0,0,7,0,1,0.0
1,VIL-ATM,Antoine Griezmann,7,FRA,AM,33,77,0,1,0,0,1,1,0,0,45,0,0,0,0.1,0.1,0.1,2,1,35,43,81.4,3,28,1,0,0,575,142,20,24,83.3,10,10,100.0,4,5,80.0,0.1,1,4,0,0,3,41,2,0,0,1,4,0,2,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,10,14,21,3,140,81,0,0,1,2,41,8,0,1,0,0,0,0,1,0,0,0.0
1,VIL-ATM,Julián Álvarez,19,ARG,FW,24,13,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0.0,0.0,0,0,2,2,100.0,0,1,0,0,0,19,5,2,2,100.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1,0,2,0,2,1,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0.0
1,VIL-ATM,Koke,6,ESP,CM,32,63,0,0,0,0,0,0,0,0,55,3,0,0,0.0,0.0,0.6,2,0,45,50,90.0,4,31,0,0,0,822,196,17,20,85.0,25,25,100.0,3,4,75.0,0.1,2,1,2,1,4,49,1,1,0,0,1,0,0,2,2,0,1,2,3,66.7,1,0,0,3,0,0,4,20,28,8,0,143,24,0,0,1,0,41,1,1,0,0,0,0,1,5,0,1,0.0
1,VIL-ATM,Rodrigo De Paul,5,ARG,CM,30,27,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.1,2,0,26,30,86.7,2,23,0,0,0,414,88,10,11,90.9,16,17,94.1,0,2,0.0,0.0,2,2,0,0,2,29,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,5,22,4,0,110,50,0,0,1,0,26,3,0,0,0,0,0,0,3,0,0,0.0
1,VIL-ATM,Pablo Barrios,8,ESP,CM,21,90,0,1,0,0,2,0,1,0,69,2,2,0,0.0,0.0,0.1,4,2,50,60,83.3,7,45,1,3,3,803,224,24,27,88.9,22,22,100.0,3,5,60.0,0.1,1,3,2,1,7,58,2,2,0,0,2,0,0,0,1,1,0,0,2,0.0,2,0,0,4,0,0,3,17,35,17,1,246,110,1,0,2,1,53,3,2,0,0,0,0,0,3,1,1,50.0
1,VIL-ATM,Reinildo Mandava,23,MOZ,WB,30,53,0,0,0,0,0,0,0,0,40,2,0,1,0.0,0.0,0.0,0,0,26,35,74.3,1,20,0,0,0,385,103,11,13,84.6,14,20,70.0,0,1,0.0,0.0,0,0,1,0,1,27,8,1,0,0,1,7,0,2,2,0,0,0,1,0.0,1,0,1,2,1,0,4,18,16,6,1,37,7,0,0,1,1,26,3,1,1,1,0,0,0,3,0,1,0.0
1,VIL-ATM,Nahuel Molina,16,ARG,WB,26,37,0,0,0,0,0,0,0,0,42,2,0,1,0.0,0.0,0.0,0,0,31,38,81.6,3,20,0,0,0,464,115,19,20,95.0,11,12,91.7,1,2,50.0,0.0,0,1,1,0,3,34,4,0,0,0,3,4,0,2,1,1,0,1,1,100.0,0,0,1,2,0,0,1,8,14,20,0,70,29,0,0,0,0,28,8,0,0,0,0,0,0,2,0,0,0.0
1,VIL-ATM,Marcos Llorente,14,ESP,WB,29,90,1,0,0,0,1,1,0,0,56,1,0,1,0.1,0.1,0.1,3,1,42,50,84.0,10,34,3,1,0,700,255,18,22,81.8,22,25,88.0,1,1,100.0,0.1,1,5,2,2,10,46,3,0,0,0,3,3,0,1,1,0,0,1,1,100.0,0,0,1,1,0,0,0,8,24,24,3,173,121,2,1,2,0,48,11,0,1,0,0,0,0,3,1,0,100.0
1,VIL-ATM,Robin Le Normand,24,ESP,CB,27,90,0,0,0,0,0,0,1,0,78,0,0,1,0.0,0.0,0.0,0,0,66,71,93.0,4,53,1,0,0,1223,407,21,21,100.0,41,41,100.0,4,8,50.0,0.0,0,6,0,0,4,70,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,4,0,10,34,43,1,0,239,76,0,0,2,0,67,0,2,0,0,0,0,0,3,0,0,0.0
1,VIL-ATM,Axel Witsel,20,BEL,CB,35,45,0,0,0,0,0,0,0,0,33,0,0,1,0.0,0.0,0.0,0,0,28,30,93.3,0,26,0,0,0,494,152,8,8,100.0,20,22,90.9,0,0,0.0,0.0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,2,17,16,0,0,95,27,0,0,0,0,26,0,0,0,0,0,0,0,3,0,0,0.0
1,VIL-ATM,José María Giménez,2,URU,CB,29,45,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,40,42,95.2,2,27,0,0,0,931,404,7,9,77.8,27,27,100.0,6,6,100.0,0.0,0,2,0,0,2,40,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,0,7,17,26,2,2,103,55,0,0,0,0,34,0,1,0,0,0,0,0,1,2,1,66.7
1,VIL-ATM,César Azpilicueta,3,ESP,CB,34,90,0,0,0,0,0,0,0,0,104,4,0,1,0.0,0.0,0.0,0,0,88,97,90.7,12,63,2,0,0,1599,677,36,38,94.7,45,46,97.8,7,13,53.8,0.1,0,11,2,1,12,92,5,1,0,2,1,4,0,2,2,2,0,4,7,57.1,3,0,1,4,2,0,7,31,61,13,1,349,280,2,0,0,0,88,2,0,1,0,0,0,0,0,2,0,100.0
1,VIL-ATM,Jan Oblak,13,SVN,GK,31,90,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,0,0,19,20,95.0,0,11,0,0,0,478,211,0,0,0.0,14,14,100.0,5,6,83.3,0.0,0,0,0,0,0,13,7,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,18,20,0,0,0,39,19,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0.0
2,GIR-ATM,Julián Álvarez,19,ARG,FW,24,80,0,0,0,0,1,0,0,0,20,1,0,0,0.0,0.0,0.0,1,1,11,15,73.3,0,12,1,0,0,224,31,4,5,80.0,6,6,100.0,1,3,33.3,0.0,1,0,0,0,0,14,1,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0,0,0,1,1,0,1,3,8,10,2,46,15,0,0,1,0,13,4,0,0,1,0,0,0,1,0,2,0.0
2,GIR-ATM,Alexander Sørloth,9,NOR,FW,28,10,0,0,0,0,2,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,5,0,1,0,21,0,2,3,66.7,0,2,0.0,0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,4,4,1,19,7,0,0,1,1,7,1,1,0,0,0,0,0,2,2,0,100.0
2,GIR-ATM,Antoine Griezmann,7,FRA,FW,33,80,1,1,0,0,1,1,0,0,28,0,1,3,0.1,0.1,0.1,3,1,17,19,89.5,3,9,1,1,0,218,68,8,8,100.0,6,8,75.0,0,0,0.0,0.0,2,1,1,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,3,1,0,0,0,7,12,9,1,66,37,1,0,2,1,22,3,0,0,0,0,0,0,0,0,1,0.0
2,GIR-ATM,Ángel Correa,10,ARG,FW,29,10,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,6,7,85.7,1,2,0,0,0,103,55,2,2,100.0,4,5,80.0,0,0,0.0,0.0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,3,3,1,4,0,0,0,0,0,5,0,1,1,0,0,0,0,1,0,0,0.0
2,GIR-ATM,Samuel Lino,12,BRA,CM,24,67,0,0,0,0,2,2,0,0,50,2,1,3,0.1,0.1,0.1,2,0,30,39,76.9,4,25,4,2,2,484,151,17,18,94.4,9,10,90.0,3,5,60.0,0.2,1,2,3,1,4,37,2,0,0,0,3,2,0,1,0,1,1,0,2,0.0,2,1,2,3,0,0,1,9,19,22,5,178,98,1,2,1,1,33,8,1,2,0,0,0,0,3,0,0,0.0
2,GIR-ATM,Reinildo Mandava,23,MOZ,LB,30,23,0,0,0,0,0,0,0,0,11,1,2,1,0.0,0.0,0.0,0,0,5,6,83.3,0,5,0,1,0,59,16,4,4,100.0,1,2,50.0,0,0,0.0,0.0,0,0,0,0,0,5,1,0,0,0,0,1,0,1,1,0,0,1,1,100.0,0,1,0,3,3,0,3,6,4,2,0,39,2,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0,100.0
2,GIR-ATM,Pablo Barrios,8,ESP,CM,21,90,0,0,0,0,1,0,0,0,67,5,2,1,0.0,0.0,0.0,4,1,47,50,94.0,2,27,0,1,0,765,208,20,20,100.0,20,22,90.9,4,5,80.0,0.1,1,5,0,0,2,49,1,1,0,0,0,0,0,3,2,3,0,2,3,66.7,1,1,0,7,4,0,9,23,34,10,1,119,33,0,0,1,0,45,1,0,1,0,0,0,0,4,0,0,0.0
2,GIR-ATM,Rodrigo De Paul,5,ARG,CM,30,58,0,0,0,0,0,0,1,0,40,0,0,0,0.0,0.0,0.0,0,0,33,37,89.2,5,26,1,0,0,660,119,15,15,100.0,9,11,81.8,7,8,87.5,0.0,0,4,0,0,5,34,2,2,0,2,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,2,0,1,5,27,8,0,113,54,1,0,1,1,33,3,1,1,0,0,0,0,2,1,0,100.0
2,GIR-ATM,Koke,6,ESP,CM,32,32,1,0,0,0,1,1,0,0,25,2,2,0,0.7,0.7,0.0,1,0,19,21,90.5,0,10,0,0,0,239,82,14,14,100.0,2,4,50.0,1,1,100.0,0.0,0,2,0,0,0,20,1,0,0,1,1,0,1,2,1,0,1,0,2,0.0,2,0,0,4,0,0,1,7,10,8,2,24,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0.0
2,GIR-ATM,Rodrigo Riquelme,17,ESP,LB,24,57,0,0,0,0,2,1,0,0,44,1,0,0,0.2,0.2,0.1,2,0,30,34,88.2,3,31,3,4,2,457,74,17,20,85.0,10,10,100.0,1,1,100.0,0.0,2,0,1,0,3,34,0,0,0,0,0,0,0,1,1,0,0,1,1,100.0,0,0,0,1,1,0,2,11,19,17,3,209,87,2,2,2,0,34,4,0,0,1,0,0,0,6,2,0,100.0
2,GIR-ATM,Conor Gallagher,4,ENG,CM,24,33,0,0,0,0,0,0,0,0,16,3,0,1,0.0,0.0,0.0,0,0,6,9,66.7,0,7,0,0,0,77,17,4,7,57.1,2,2,100.0,0,0,0.0,0.0,0,1,0,0,0,9,0,0,0,0,0,0,0,2,1,2,0,1,2,50.0,1,0,1,3,2,0,3,7,6,3,1,57,1,1,0,0,1,8,1,2,0,0,0,0,0,1,0,0,0.0
2,GIR-ATM,César Azpilicueta,3,ESP,CB,34,90,0,0,0,0,0,0,0,0,78,1,0,0,0.0,0.0,0.0,1,0,62,71,87.3,5,39,0,0,0,915,365,32,32,100.0,25,28,89.3,1,7,14.3,0.0,0,5,0,0,5,64,7,1,0,1,0,6,0,0,1,0,0,1,1,100.0,0,0,0,1,5,0,6,30,39,9,0,184,127,1,0,0,0,58,0,2,3,0,0,0,0,4,1,2,33.3
2,GIR-ATM,José María Giménez,2,URU,CB,29,90,0,0,0,0,0,0,0,0,84,0,1,2,0.0,0.0,0.0,0,0,64,74,86.5,3,48,0,0,0,1381,566,14,16,87.5,40,41,97.6,8,14,57.1,0.0,0,6,0,0,3,68,5,4,0,4,0,0,0,0,0,0,0,0,1,0.0,1,2,0,1,7,0,24,47,37,0,0,198,64,0,0,0,1,59,0,1,0,0,0,0,0,4,1,0,100.0
2,GIR-ATM,Robin Le Normand,24,ESP,CB,27,90,0,0,0,0,0,0,0,0,55,5,0,0,0.0,0.0,0.0,0,0,40,44,90.9,2,34,0,0,0,864,197,7,7,100.0,29,31,93.5,3,5,60.0,0.0,0,1,1,0,2,43,1,1,0,0,0,0,0,3,5,0,0,0,0,0.0,0,0,0,5,6,0,11,27,28,0,0,134,55,0,0,0,0,40,0,2,1,0,0,0,0,2,0,0,0.0
2,GIR-ATM,Marcos Llorente,14,ESP,RB,29,90,1,1,0,0,1,1,0,0,44,2,1,0,0.0,0.0,0.7,2,2,29,36,80.6,2,25,1,3,1,446,79,16,19,84.2,11,14,78.6,2,3,66.7,0.7,1,2,1,0,2,28,8,2,0,0,1,6,0,1,2,0,0,1,4,25.0,3,0,0,3,2,0,2,18,11,15,1,139,76,2,0,1,1,28,5,0,1,0,0,0,0,2,0,1,0.0
2,GIR-ATM,Jan Oblak,13,SVN,GK,31,90,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,19,21,90.5,0,10,0,0,0,440,254,4,4,100.0,11,11,100.0,3,5,60.0,0.0,0,0,0,0,0,17,4,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,22,22,0,0,0,57,34,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0.0
3,ESP-ATM,Alexander Sørloth,9,NOR,FW,28,72,0,0,0,0,4,2,0,0,19,0,0,0,0.5,0.5,0.1,3,0,9,12,75.0,2,8,0,1,0,105,15,5,7,71.4,3,3,100.0,0,0,0.0,0.1,3,0,1,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,1,6,12,6,50,10,2,0,0,2,18,5,1,2,0,0,0,0,1,5,2,71.4
3,ESP-ATM,Reinildo Mandava,23,MOZ,LB,30,18,0,0,0,0,0,0,0,0,28,2,0,0,0.0,0.0,0.0,2,0,24,25,96.0,3,19,0,1,1,362,117,12,12,100.0,11,12,91.7,0,0,0.0,0.0,1,1,1,0,3,21,4,1,0,0,1,3,0,1,0,2,0,0,0,0.0,0,0,0,2,1,0,2,9,10,9,0,77,50,4,0,0,0,20,1,0,0,0,0,0,0,2,0,1,0.0
3,ESP-ATM,Julián Álvarez,19,ARG,FW,24,45,0,0,0,0,3,1,0,0,23,0,0,0,0.5,0.5,0.0,2,0,14,17,82.4,0,10,1,0,0,174,8,8,8,100.0,5,6,83.3,0,1,0.0,0.0,0,1,0,0,0,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,8,14,5,49,9,0,1,1,0,14,6,0,0,0,0,0,0,2,0,0,0.0
3,ESP-ATM,Antoine Griezmann,7,FRA,FW,33,45,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.3,2,0,21,30,70.0,5,19,0,1,1,429,131,11,13,84.6,5,7,71.4,5,9,55.6,0.5,2,3,5,0,5,27,3,1,1,1,2,0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,15,12,0,96,26,1,0,0,0,26,2,0,0,1,0,0,0,1,0,0,0.0
3,ESP-ATM,Samuel Lino,12,BRA,CM,24,45,0,0,0,0,2,1,0,0,34,0,1,1,0.5,0.5,0.0,2,0,25,28,89.3,3,21,2,0,0,372,84,16,17,94.1,4,4,100.0,3,5,60.0,0.0,0,2,1,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,0,1,1,0,0,0,6,17,12,3,127,81,3,0,2,0,26,7,0,0,0,0,0,0,3,0,1,0.0
3,ESP-ATM,Pablo Barrios,8,ESP,CM,21,45,0,0,0,0,3,1,0,0,56,0,0,0,0.1,0.1,0.1,3,0,44,50,88.0,8,44,2,0,0,664,177,24,25,96.0,15,17,88.2,3,5,60.0,0.1,2,4,1,0,8,47,2,0,0,1,2,2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,5,25,26,2,250,141,2,0,2,2,47,4,1,0,0,0,0,0,4,1,0,100.0
3,ESP-ATM,Koke,6,ESP,CM,32,90,0,0,0,0,3,1,0,0,102,1,0,2,0.2,0.2,0.0,2,0,82,92,89.1,7,59,3,0,0,1454,311,37,38,97.4,34,37,91.9,10,13,76.9,0.0,0,5,0,0,7,90,1,1,0,1,0,0,0,0,1,0,0,0,1,0.0,1,0,2,1,1,0,1,21,63,19,2,269,121,1,0,0,2,80,0,2,0,0,0,0,0,5,1,1,50.0
3,ESP-ATM,Rodrigo De Paul,5,ARG,CM,30,61,0,0,0,0,0,0,0,0,57,1,0,1,0.0,0.0,0.7,5,0,41,56,73.2,12,40,1,3,3,785,235,17,19,89.5,16,20,80.0,7,10,70.0,0.7,4,5,7,4,12,51,4,1,1,1,7,2,1,1,0,1,0,1,1,100.0,0,0,1,1,0,0,1,4,24,31,0,325,123,5,0,0,2,46,5,0,2,0,0,0,0,5,0,0,0.0
3,ESP-ATM,Ángel Correa,10,ARG,FW,29,29,0,0,0,0,4,0,0,0,20,0,0,0,0.3,0.3,0.1,2,0,10,12,83.3,1,14,1,2,1,114,45,5,5,100.0,3,4,75.0,0,0,0.0,0.2,1,0,0,0,1,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,4,16,9,57,13,1,1,2,0,18,7,0,0,0,0,0,0,2,1,1,50.0
3,ESP-ATM,Rodrigo Riquelme,17,ESP,LB,24,90,0,0,0,0,2,0,0,0,61,0,1,0,0.3,0.3,0.3,10,0,43,54,79.6,6,43,10,1,0,602,210,25,27,92.6,16,18,88.9,1,7,14.3,0.4,4,3,4,1,6,44,10,1,0,0,11,3,6,0,0,0,0,0,0,0.0,0,0,0,1,1,0,1,6,20,36,4,325,210,5,1,0,1,47,17,1,1,3,0,0,0,3,0,1,0.0
3,ESP-ATM,César Azpilicueta,3,ESP,CB,35,90,0,0,0,0,2,1,0,0,78,0,1,0,0.1,0.1,0.0,2,0,61,71,85.9,7,47,2,0,0,867,284,38,39,97.4,16,21,76.2,4,8,50.0,0.0,0,5,0,0,7,61,10,0,0,0,1,10,0,0,0,0,0,0,0,0.0,0,0,0,1,2,0,2,17,49,12,2,206,133,1,0,0,0,57,3,1,1,0,0,0,0,0,2,2,50.0
3,ESP-ATM,Axel Witsel,20,BEL,CB,35,90,0,0,0,0,0,0,0,0,80,1,1,0,0.0,0.0,0.0,0,0,71,77,92.2,3,53,1,0,0,1388,479,20,21,95.2,46,47,97.9,4,6,66.7,0.0,0,1,0,0,3,73,3,1,0,0,0,0,0,1,1,0,0,1,2,50.0,1,0,0,2,1,0,10,43,38,0,0,263,124,0,0,1,0,55,0,0,1,1,0,0,0,5,4,1,80.0
3,ESP-ATM,Robin Le Normand,24,ESP,CB,27,90,0,0,0,0,1,0,0,0,62,2,0,0,0.0,0.0,0.1,1,0,50,56,89.3,4,36,1,0,0,875,349,20,22,90.9,24,26,92.3,4,4,100.0,0.0,1,4,0,0,4,53,3,1,0,1,0,2,0,2,2,0,0,2,3,66.7,1,0,0,2,2,0,8,26,33,3,1,205,140,1,0,0,1,43,0,0,1,1,0,0,0,1,2,4,33.3
3,ESP-ATM,Nahuel Molina,16,ARG,RB,26,45,0,0,0,0,1,0,0,0,41,0,0,2,0.0,0.0,0.0,4,0,20,32,62.5,2,18,0,1,0,270,82,12,14,85.7,6,13,46.2,0,1,0.0,0.0,0,4,0,0,2,25,6,1,0,0,2,5,0,0,0,0,0,0,0,0.0,0,0,2,0,3,0,5,11,12,18,0,71,38,1,0,0,0,24,5,0,1,0,0,0,0,1,1,1,50.0
3,ESP-ATM,Marcos Llorente,14,ESP,RM,29,45,0,0,0,0,0,0,0,0,30,3,1,0,0.0,0.0,0.0,4,0,22,24,91.7,3,15,0,1,0,274,85,14,15,93.3,5,5,100.0,0,0,0.0,0.0,0,0,1,0,3,23,1,0,0,0,0,1,0,3,0,2,1,1,1,100.0,0,0,0,4,2,0,2,6,14,11,2,52,35,0,0,0,0,19,4,0,0,0,0,0,0,3,0,0,0.0
3,ESP-ATM,Jan Oblak,13,SVN,GK,31,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,1,0,21,24,87.5,0,12,0,0,0,454,291,8,8,100.0,8,8,100.0,5,8,62.5,0.0,0,0,0,0,0,14,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,26,27,0,0,0,40,22,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0.0
4,ATH-ATM,Julián Álvarez,19,ARG,FW,24,69,0,0,0,0,1,0,0,0,21,1,0,2,0.1,0.1,0.0,2,0,10,17,58.8,1,7,1,0,0,100,40,8,12,66.7,1,2,50.0,0,1,0.0,0.0,0,0,1,0,1,17,0,0,0,0,0,0,0,0,1,0,0,1,1,100.0,0,0,2,1,0,0,0,3,12,6,1,22,14,0,1,0,0,14,3,0,0,1,0,0,0,2,0,1,0.0
4,ATH-ATM,Rodrigo Riquelme,17,ESP,WB,24,21,0,0,0,0,0,0,0,0,16,1,0,0,0.0,0.0,0.0,1,0,6,9,66.7,3,9,1,1,0,94,56,2,2,100.0,2,4,50.0,1,2,50.0,0.0,0,1,0,0,3,9,0,0,0,0,1,0,0,1,1,0,0,1,1,100.0,0,0,0,1,1,0,1,7,7,3,0,107,55,0,0,2,1,9,1,0,0,0,0,0,0,1,1,0,100.0
4,ATH-ATM,Conor Gallagher,4,ENG,AM,24,69,0,0,0,0,1,0,0,0,33,0,1,0,0.1,0.1,0.0,1,0,17,23,73.9,2,16,1,5,3,203,61,17,18,94.4,0,3,0.0,0,0,0.0,0.0,0,1,0,0,2,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,0,0,1,1,0,1,12,14,8,2,101,36,0,1,3,0,18,3,1,2,0,0,0,0,5,0,1,0.0
4,ATH-ATM,Rodrigo De Paul,5,ARG,AM,30,21,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,1,0,3,5,60.0,0,4,2,1,0,97,44,1,1,100.0,0,1,0.0,2,2,100.0,0.1,1,0,2,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,3,1,4,0,33,22,2,0,0,0,5,4,1,1,0,0,0,0,1,0,0,0.0
4,ATH-ATM,Antoine Griezmann,7,FRA,AM,33,83,0,0,0,0,1,0,0,0,55,1,1,1,0.0,0.0,0.2,3,0,33,46,71.7,5,25,0,0,0,646,173,14,17,82.4,13,18,72.2,6,8,75.0,0.1,3,3,1,0,5,43,3,0,0,0,4,0,2,0,1,0,0,0,0,0.0,0,0,1,2,2,0,2,11,27,17,3,109,44,2,0,0,1,42,7,1,2,0,0,0,0,2,1,1,50.0
4,ATH-ATM,Giuliano Simeone,22,ARG,AM,21,7,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,1,3,2,3,2,26,19,0,0,0.0,1,2,50.0,0,0,0.0,0.0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,3,0,65,47,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0.0
4,ATH-ATM,Koke,6,ESP,CM,32,87,0,0,0,0,0,0,1,0,62,3,1,1,0.0,0.0,0.0,1,0,47,53,88.7,3,32,0,3,1,734,214,22,25,88.0,21,23,91.3,2,3,66.7,0.0,0,2,0,0,3,49,4,4,0,0,0,0,0,1,1,2,0,2,2,100.0,0,0,1,4,1,0,1,30,28,5,0,165,71,1,0,0,0,39,0,2,1,0,0,0,0,4,0,0,0.0
4,ATH-ATM,Ángel Correa,10,ARG,AM,29,3,1,0,0,0,1,1,0,0,6,0,1,0,0.9,0.9,0.0,1,1,1,1,100.0,0,3,1,2,1,17,18,0,0,0.0,1,1,100.0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,4,2,1,1,19,14,0,1,0,0,2,1,1,0,0,0,0,0,2,0,0,0.0
4,ATH-ATM,Pablo Barrios,8,ESP,CM,21,90,0,0,0,0,0,0,0,0,72,2,3,0,0.0,0.0,0.0,0,0,52,62,83.9,6,33,0,1,1,925,241,27,29,93.1,19,22,86.4,6,7,85.7,0.0,0,2,0,0,6,60,2,2,0,0,0,0,0,2,1,1,0,2,2,100.0,0,0,0,5,1,2,1,31,35,6,0,166,61,0,0,2,1,51,3,1,0,0,0,0,0,6,3,1,75.0
4,ATH-ATM,Samuel Lino,12,BRA,WB,24,69,0,0,0,0,2,0,0,0,48,3,1,0,0.1,0.1,0.1,2,0,37,41,90.2,5,34,1,0,0,621,171,21,23,91.3,12,13,92.3,4,5,80.0,0.1,1,5,1,0,5,38,3,0,0,0,0,3,0,1,3,0,0,2,5,40.0,3,0,0,4,1,0,3,16,17,15,2,139,58,1,1,2,0,36,10,0,0,0,0,0,0,6,0,1,0.0
4,ATH-ATM,Alexander Sørloth,9,NOR,FW,28,21,0,1,0,0,2,1,0,0,12,0,0,1,0.5,0.5,0.9,2,1,4,9,44.4,1,5,1,1,1,74,33,2,3,66.7,2,4,50.0,0,0,0.0,0.0,1,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,10,3,2,44,39,1,0,1,0,8,2,0,0,1,0,0,0,2,1,2,33.3
